source,member,issued_at_utc,valid_at_utc,lead_hour,latitude,longitude,variable,canonical_variable,friendly_name,grib_short_name,grib_name,grib_type_of_level,grib_level,grib_step_type,native_units,value_native,normalized_units,value_normalized
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.6177612543106079,m_s-1,0.6177612543106079
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.9177612066268921,m_s-1,0.9177612066268921
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,113.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.2177612781524658,m_s-1,1.2177612781524658
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,113.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.617761254310608,m_s-1,1.617761254310608
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,113.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.117761254310608,m_s-1,1.117761254310608
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,113.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.6177612543106079,m_s-1,0.6177612543106079
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,114.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.11776123195886612,m_s-1,0.11776123195886612
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,114.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.6177612543106079,m_s-1,0.6177612543106079
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,114.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.31776124238967896,m_s-1,0.31776124238967896
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,114.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.21776123344898224,m_s-1,0.21776123344898224
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,115.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.717761218547821,m_s-1,0.717761218547821
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.01776123046875,m_s-1,1.01776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.25,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.3177611827850342,m_s-1,1.3177611827850342
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,113.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.117761254310608,m_s-1,1.117761254310608
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,113.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.917761206626892,m_s-1,1.917761206626892
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,113.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,2.1177611351013184,m_s-1,2.1177611351013184
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,113.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.417761206626892,m_s-1,1.417761206626892
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.717761218547821,m_s-1,0.717761218547821
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.717761218547821,m_s-1,0.717761218547821
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.3177611827850342,m_s-1,1.3177611827850342
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,114.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.2177612781524658,m_s-1,1.2177612781524658
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.2177612781524658,m_s-1,1.2177612781524658
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.01776123046875,m_s-1,1.01776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.0,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.4177612364292145,m_s-1,0.4177612364292145
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.9177612066268921,m_s-1,0.9177612066268921
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.917761206626892,m_s-1,1.917761206626892
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,2.51776123046875,m_s-1,2.51776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,113.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,3.317761182785034,m_s-1,3.317761182785034
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.817761242389679,m_s-1,0.817761242389679
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.617761254310608,m_s-1,1.617761254310608
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.2177612781524658,m_s-1,1.2177612781524658
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,114.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.917761206626892,m_s-1,1.917761206626892
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.617761254310608,m_s-1,1.617761254310608
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.3177611827850342,m_s-1,1.3177611827850342
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.75,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.7177612781524658,m_s-1,1.7177612781524658
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,0.6177612543106079,m_s-1,0.6177612543106079
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,2.01776123046875,m_s-1,2.01776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,2.1177611351013184,m_s-1,2.1177611351013184
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,113.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.117761135101318,m_s-1,4.117761135101318
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,114.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,2.1177611351013184,m_s-1,2.1177611351013184
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,114.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.117761254310608,m_s-1,1.117761254310608
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,114.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,2.51776123046875,m_s-1,2.51776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,114.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,3.717761278152466,m_s-1,3.717761278152466
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,115.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,3.817761182785034,m_s-1,3.817761182785034
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.01776123046875,m_s-1,4.01776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.5,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,3.817761182785034,m_s-1,3.817761182785034
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,113.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.01776123046875,m_s-1,1.01776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,113.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.7177612781524658,m_s-1,1.7177612781524658
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,113.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,2.6177611351013184,m_s-1,2.6177611351013184
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,113.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.217761039733887,m_s-1,4.217761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,114.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.51776123046875,m_s-1,4.51776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,114.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,3.6177611351013184,m_s-1,3.6177611351013184
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,114.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.617761135101318,m_s-1,4.617761135101318
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,114.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.917761325836182,m_s-1,4.917761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,115.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.217761039733887,m_s-1,5.217761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.217761039733887,m_s-1,5.217761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.25,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.817761421203613,m_s-1,4.817761421203613
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,113.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,1.51776123046875,m_s-1,1.51776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,113.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,3.1177611351013184,m_s-1,3.1177611351013184
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,113.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.117761135101318,m_s-1,4.117761135101318
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,113.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.917761325836182,m_s-1,4.917761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,114.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.417761325836182,m_s-1,5.417761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,114.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.617761135101318,m_s-1,5.617761135101318
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,114.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.617761135101318,m_s-1,5.617761135101318
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,114.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.917761325836182,m_s-1,5.917761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,115.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.917761325836182,m_s-1,5.917761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.717761039733887,m_s-1,5.717761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,22.0,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.317761421203613,m_s-1,5.317761421203613
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,113.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,3.217761278152466,m_s-1,3.217761278152466
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,113.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.01776123046875,m_s-1,4.01776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,113.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.717761039733887,m_s-1,4.717761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,113.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.317761421203613,m_s-1,5.317761421203613
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,114.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.717761039733887,m_s-1,5.717761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,114.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.817761421203613,m_s-1,5.817761421203613
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,114.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.01776123046875,m_s-1,6.01776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,114.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.417761325836182,m_s-1,6.417761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,115.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.317761421203613,m_s-1,6.317761421203613
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.01776123046875,m_s-1,6.01776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.75,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.51776123046875,m_s-1,5.51776123046875
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,113.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.317761421203613,m_s-1,4.317761421203613
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,113.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,4.717761039733887,m_s-1,4.717761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,113.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.317761421203613,m_s-1,5.317761421203613
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,113.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.917761325836182,m_s-1,5.917761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,114.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.217761039733887,m_s-1,6.217761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,114.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.317761421203613,m_s-1,6.317761421203613
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,114.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.117761135101318,m_s-1,6.117761135101318
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,114.75,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.417761325836182,m_s-1,6.417761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,115.0,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,6.217761039733887,m_s-1,6.217761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,115.25,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.917761325836182,m_s-1,5.917761325836182
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,21.5,115.5,v10,wind_v_10m,10m V wind component,10v,10 metre V wind component,heightAboveGround,,instant,m s**-1,5.717761039733887,m_s-1,5.717761039733887
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,113.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,299.7342834472656,degC,26.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,113.25,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,299.7342834472656,degC,26.584283447265648
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,113.5,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,299.93426513671875,degC,26.784265136718773
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,113.75,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,299.63427734375,degC,26.484277343750023
gfs,deterministic,2026-07-08T00:00:00Z,2026-07-09T00:00:00Z,24.0,23.5,114.0,t2m,temperature_2m,2m air temperature,2t,2 metre temperature,heightAboveGround,,instant,K,299.2342834472656,degC,26.084283447265648
